Z,c,T_K,qdot_Jm3s
0.064656,0.886888,1876.7240,1.9683e+09
0.064656,0.891331,1882.0763,1.9199e+09
0.064656,0.895766,1887.3874,1.8673e+09
0.064656,0.897364,1889.2949,1.8474e+09
0.064656,0.900798,1893.3775,1.8026e+09
0.064656,0.905221,1898.6075,1.7410e+09
0.064656,0.909644,1903.8045,1.6749e+09
0.064656,0.914073,1908.9717,1.6041e+09
0.064656,0.918510,1914.1123,1.5284e+09
0.064656,0.922524,1918.7255,1.4557e+09
0.064656,0.923597,1919.9550,1.4358e+09
0.064656,0.928026,1924.9971,1.3497e+09
0.064656,0.932480,1930.0241,1.2587e+09
0.064656,0.936927,1935.0003,1.1634e+09
0.064656,0.941375,1939.9245,1.0633e+09
0.064656,0.945828,1944.8073,9.5925e+08
0.064656,0.948598,1947.8191,8.9269e+08
0.064656,0.950892,1950.2982,8.3670e+08
0.064656,0.955341,1955.0706,7.2628e+08
0.064656,0.959782,1959.7914,6.1471e+08
0.064656,0.964226,1964.4827,5.0339e+08
0.064656,0.968680,1969.1798,3.9446e+08
0.064656,0.973134,1973.9257,2.9118e+08
0.064656,0.974510,1975.4189,2.6107e+08
0.064656,0.978184,1979.5268,1.8622e+08
0.064656,0.982624,1985.0053,1.1030e+08
0.064656,0.987052,1992.0691,5.5582e+07
0.064656,0.991437,2005.5088,2.3798e+07
0.064656,0.995759,2037.2433,6.8640e+06
0.064656,1.000000,2070.8957,1.2429e+04
0.067611,0.000000,300.0000,5.1671e+02
0.067611,0.005275,312.0033,4.8745e+02
0.067611,0.010489,325.7292,2.4649e+03
0.067611,0.015716,339.3625,6.2847e+03
0.067611,0.020951,352.8764,1.1787e+04
0.067611,0.025009,363.2264,1.7756e+04
0.067611,0.027057,368.4231,2.1161e+04
0.067611,0.032146,381.2188,3.1807e+04
0.067611,0.037387,394.2752,4.5513e+04
0.067611,0.042627,407.1978,6.2969e+04
0.067611,0.047866,419.9987,8.4517e+04
0.067611,0.050886,427.3268,9.9075e+04
0.067611,0.053972,434.7759,1.1584e+05
0.067611,0.059054,446.9576,1.4832e+05
0.067611,0.064287,459.4049,1.8834e+05
0.067611,0.069518,471.7544,2.3596e+05
0.067611,0.074746,484.0072,2.9257e+05
0.067611,0.076901,489.0226,3.2008e+05
0.067611,0.080697,497.8406,3.7072e+05
0.067611,0.085910,509.8674,4.5289e+05
0.067611,0.091131,521.8288,5.4967e+05
0.067611,0.096350,533.7043,6.6279e+05
0.067611,0.100924,544.0477,7.7742e+05
0.067611,0.103416,549.6575,8.4661e+05
0.067611,0.107493,558.7995,9.6949e+05
0.067611,0.112705,570.4167,1.1490e+06
0.067611,0.117914,581.9609,1.3522e+06
0.067611,0.123122,593.4295,1.5832e+06
0.067611,0.127171,602.2993,1.7835e+06
0.067611,0.129784,608.0011,1.9223e+06
0.067611,0.134241,617.6897,2.1783e+06
0.067611,0.139442,628.9338,2.5072e+06
0.067611,0.144641,640.1102,2.8698e+06
0.067611,0.149837,651.2185,3.2684e+06
0.067611,0.153517,659.0490,3.5724e+06
0.067611,0.155986,664.2849,3.7864e+06
0.067611,0.160933,674.7393,4.2406e+06
0.067611,0.166123,685.6462,4.7553e+06
0.067611,0.171311,696.4981,5.3035e+06
0.067611,0.176374,707.0302,5.8790e+06
0.067611,0.179721,713.9677,6.2781e+06
0.067611,0.182388,719.4811,6.6069e+06
0.067611,0.187569,730.1474,7.2781e+06
0.067611,0.192748,740.7578,7.9880e+06
0.067611,0.197925,751.3135,8.7369e+06
0.067611,0.202864,761.3392,9.4890e+06
0.067611,0.205660,766.9951,9.9310e+06
0.067611,0.208978,773.6869,1.0471e+07
0.067611,0.214147,784.0749,1.1349e+07
0.067611,0.219314,794.4115,1.2269e+07
0.067611,0.224479,804.6975,1.3235e+07
0.067611,0.229417,814.4897,1.4203e+07
0.067611,0.231468,818.5429,1.4619e+07
0.067611,0.235507,826.5075,1.5462e+07
0.067611,0.240664,836.6389,1.6584e+07
0.067611,0.245818,846.7227,1.7762e+07
0.067611,0.250970,856.7587,1.9001e+07
0.067611,0.256018,866.5516,2.0279e+07
0.067611,0.257151,868.7446,2.0573e+07
0.067611,0.261969,878.0455,2.1867e+07
0.067611,0.267112,887.9328,2.3325e+07
0.067611,0.272252,897.7820,2.4849e+07
0.067611,0.277390,907.5849,2.6459e+07
0.067611,0.281955,916.2610,2.7971e+07
0.067611,0.283226,918.6722,2.8400e+07
0.067611,0.288356,928.3782,3.0212e+07
0.067611,0.293484,938.0422,3.2121e+07
0.067611,0.298608,947.6639,3.4135e+07
0.067611,0.303729,957.2409,3.6269e+07
0.067611,0.307472,964.2208,3.7903e+07
0.067611,0.309545,968.0769,3.8837e+07
0.067611,0.314658,977.5654,4.1228e+07
0.067611,0.319767,987.0094,4.3765e+07
0.067611,0.324873,996.4145,4.6433e+07
0.067611,0.329974,1005.7755,4.9263e+07
0.067611,0.333069,1011.4388,5.1054e+07
0.067611,0.335768,1016.3678,5.2664e+07
0.067611,0.340861,1025.6418,5.5831e+07
0.067611,0.345949,1034.8739,5.9178e+07
0.067611,0.351033,1044.0659,6.2702e+07
0.067611,0.356112,1053.2166,6.6419e+07
0.067611,0.358729,1057.9197,6.8404e+07
0.067611,0.361904,1063.6117,7.0899e+07
0.067611,0.366950,1072.6321,7.5034e+07
0.067611,0.372014,1081.6547,7.9396e+07
0.067611,0.377073,1090.6371,8.3977e+07
0.067611,0.382127,1099.5772,8.8801e+07
0.067611,0.384432,1103.6456,9.1071e+07
0.067611,0.387920,1109.7888,9.4611e+07
0.067611,0.392907,1118.5457,9.9899e+07
0.067611,0.397944,1127.3595,1.0548e+08
0.067611,0.402975,1136.1319,1.1132e+08
0.067611,0.408000,1144.8626,1.1745e+08
0.067611,0.410152,1148.5959,1.2014e+08
0.067611,0.413749,1154.8172,1.2477e+08
0.067611,0.418717,1163.3838,1.3144e+08
0.067611,0.423722,1171.9865,1.3844e+08
0.067611,0.428721,1180.5500,1.4572e+08
0.067611,0.433713,1189.0708,1.5332e+08
0.067611,0.435864,1192.7328,1.5669e+08
0.067611,0.439397,1198.7358,1.6235e+08
0.067611,0.444358,1207.1422,1.7056e+08
0.067611,0.449329,1215.5339,1.7912e+08
0.067611,0.454292,1223.8836,1.8802e+08
0.067611,0.459248,1232.1932,1.9722e+08
0.067611,0.461535,1236.0177,2.0157e+08
0.067611,0.464876,1241.5949,2.0805e+08
0.067611,0.469814,1249.8119,2.1797e+08
0.067611,0.474747,1257.9911,2.2821e+08
0.067611,0.479671,1266.1294,2.3877e+08
0.067611,0.484588,1274.2273,2.4966e+08
0.067611,0.487130,1278.4004,2.5544e+08
0.067611,0.490199,1283.4325,2.6252e+08
0.067611,0.495068,1291.3896,2.7407e+08
0.067611,0.499959,1299.3567,2.8602e+08
0.067611,0.504842,1307.2822,2.9829e+08
0.067611,0.509716,1315.1669,3.1088e+08
0.067611,0.512611,1319.8341,3.1855e+08
0.067611,0.515387,1324.3036,3.2599e+08
0.067611,0.520103,1331.8741,3.3892e+08
0.067611,0.524951,1339.6289,3.5256e+08
0.067611,0.529789,1347.3414,3.6650e+08
0.067611,0.534619,1355.0133,3.8075e+08
0.067611,0.537938,1360.2699,3.9075e+08
0.067611,0.540464,1364.2631,3.9843e+08
0.067611,0.544909,1371.2703,4.1222e+08
0.067611,0.549711,1378.8134,4.2743e+08
0.067611,0.554503,1386.3152,4.4293e+08
0.067611,0.559286,1393.7763,4.5870e+08
0.067611,0.563072,1399.6644,4.7139e+08
0.067611,0.565459,1403.3679,4.7949e+08
0.067611,0.569476,1409.5854,4.9330e+08
0.067611,0.574230,1416.9220,5.0989e+08
0.067611,0.578975,1424.2185,5.2673e+08
0.067611,0.583711,1431.4746,5.4379e+08
0.067611,0.587972,1437.9811,5.5938e+08
0.067611,0.590405,1441.6859,5.6839e+08
0.067611,0.593799,1446.8443,5.8103e+08
0.067611,0.598506,1453.9774,5.9877e+08
0.067611,0.603204,1461.0721,6.1670e+08
0.067611,0.607892,1468.1272,6.3479e+08
0.067611,0.612571,1475.1446,6.5305e+08
0.067611,0.615338,1479.2841,6.6393e+08
0.067611,0.617911,1483.1245,6.7411e+08
0.067611,0.622540,1490.0145,6.9254e+08
0.067611,0.627191,1496.9160,7.1122e+08
0.067611,0.631834,1503.7800,7.3000e+08
0.067611,0.636467,1510.6076,7.4887e+08
0.067611,0.640084,1515.9192,7.6368e+08
0.067611,0.642402,1519.3173,7.7320e+08
0.067611,0.646339,1525.0754,7.8942e+08
0.067611,0.650947,1531.7921,8.0847e+08
0.067611,0.655546,1538.4740,8.2754e+08
0.067611,0.660137,1545.1214,8.4662e+08
0.067611,0.664532,1551.4649,8.6490e+08
0.067611,0.666932,1554.9227,8.7489e+08
0.067611,0.669920,1559.2145,8.8732e+08
0.067611,0.674488,1565.7599,9.0631e+08
0.067611,0.679048,1572.2736,9.2523e+08
0.067611,0.683601,1578.7554,9.4406e+08
0.067611,0.688147,1585.2070,9.6279e+08
0.067611,0.691522,1589.9815,9.7662e+08
0.067611,0.693848,1593.2686,9.8614e+08
0.067611,0.697841,1598.8941,1.0024e+09
0.067611,0.702369,1605.2543,1.0206e+09
0.067611,0.706891,1611.5864,1.0387e+09
0.067611,0.711408,1617.8917,1.0566e+09
0.067611,0.715856,1624.0813,1.0740e+09
0.067611,0.718037,1627.1092,1.0824e+09
0.067611,0.721046,1631.2791,1.0940e+09
0.067611,0.725551,1637.5067,1.1110e+09
0.067611,0.730054,1643.7110,1.1278e+09
0.067611,0.734553,1649.8930,1.1442e+09
0.067611,0.739051,1656.0542,1.1603e+09
0.067611,0.742610,1660.9152,1.1728e+09
0.067611,0.744797,1663.8962,1.1803e+09
0.067611,0.748658,1669.1498,1.1933e+09
0.067611,0.753155,1675.2507,1.2081e+09
0.067611,0.757652,1681.3355,1.2224e+09
0.067611,0.762152,1687.4055,1.2361e+09
0.067611,0.766654,1693.4621,1.2494e+09
0.067611,0.769015,1696.6290,1.2561e+09
0.067611,0.771892,1700.4850,1.2640e+09
0.067611,0.776288,1706.3606,1.2756e+09
0.067611,0.780805,1712.3818,1.2869e+09
0.067611,0.785325,1718.3905,1.2975e+09
0.067611,0.789845,1724.3827,1.3073e+09
0.067611,0.793744,1729.5365,1.3150e+09
0.067611,0.795655,1732.0589,1.3186e+09
0.067611,0.799503,1737.1280,1.3253e+09
0.067611,0.804022,1743.0673,1.3324e+09
0.067611,0.808540,1748.9861,1.3383e+09
0.067611,0.813057,1754.8909,1.3434e+09
0.067611,0.817574,1760.7773,1.3472e+09
0.067611,0.820168,1764.1551,1.3492e+09
0.067611,0.822860,1767.6500,1.3505e+09
0.067611,0.827226,1773.3122,1.3521e+09
0.067611,0.831742,1779.1498,1.3520e+09
0.067611,0.836258,1784.9733,1.3508e+09
0.067611,0.840772,1790.7821,1.3484e+09
0.067611,0.844998,1796.2064,1.3447e+09
0.067611,0.846507,1798.1403,1.3431e+09
0.067611,0.850411,1803.1332,1.3379e+09
0.067611,0.854918,1808.8856,1.3305e+09
0.067611,0.859421,1814.6201,1.3214e+09
0.067611,0.863918,1820.3338,1.3107e+09
0.067611,0.868408,1826.0248,1.2983e+09
0.067611,0.871367,1829.7645,1.2886e+09
0.067611,0.873629,1832.6234,1.2812e+09
0.067611,0.877974,1838.0998,1.2648e+09
0.067611,0.882435,1843.7105,1.2460e+09
0.067611,0.886888,1849.2967,1.2252e+09
0.067611,0.891331,1854.8585,1.2022e+09
0.067611,0.895766,1860.3963,1.1770e+09
0.067611,0.897364,1862.3896,1.1675e+09
0.067611,0.900798,1866.6655,1.1457e+09
0.067611,0.905221,1872.1609,1.1156e+09
0.067611,0.909644,1877.6431,1.0828e+09
0.067611,0.914073,1883.1187,1.0475e+09
0.067611,0.918510,1888.5928,1.0095e+09
0.067611,0.922524,1893.5320,9.7285e+08
0.067611,0.923597,1894.8509,9.6268e+08
0.067611,0.928026,1900.2861,9.1882e+08
0.067611,0.932480,1905.7378,8.7209e+08
0.067611,0.936927,1911.1682,8.2238e+08
0.067611,0.941375,1916.5851,7.6988e+08
0.067611,0.945828,1921.9963,7.1449e+08
0.067611,0.948598,1925.3562,6.7860e+08
0.067611,0.950892,1928.1344,6.4809e+08
0.067611,0.955341,1933.5158,5.8692e+08
0.067611,0.959782,1938.8787,5.2326e+08
0.067611,0.964226,1944.2391,4.5737e+08
0.067611,0.968680,1949.6135,3.8948e+08
0.067611,0.973134,1955.0017,3.2031e+08
0.067611,0.974510,1956.6735,2.9880e+08
0.067611,0.978184,1961.1585,2.4148e+08
0.067611,0.982624,1966.6684,1.7340e+08
0.067611,0.987052,1972.3853,1.0898e+08
0.067611,0.991437,1978.6718,5.2545e+07
0.067611,0.995759,1988.0516,1.2255e+07
0.067611,1.000000,2025.3116,7.1736e+03
0.070548,0.000000,300.0000,8.5867e+02
0.070548,0.005275,311.5619,1.2580e+02
0.070548,0.010489,325.0527,6.8859e+02
0.070548,0.015716,338.4791,1.6637e+03
0.070548,0.020951,351.7483,3.1791e+03
0.070548,0.025009,361.9211,4.7399e+03
0.070548,0.027057,367.0007,5.7556e+03
0.070548,0.032146,379.5802,8.4998e+03
0.070548,0.037387,392.3856,1.2179e+04
0.070548,0.042627,405.0442,1.6887e+04
0.070548,0.047866,417.5757,2.2723e+04
0.070548,0.050886,424.7580,2.6535e+04
0.070548,0.053972,432.0384,3.1174e+04
0.070548,0.059054,443.9596,3.9871e+04
0.070548,0.064287,456.1491,5.0367e+04
0.070548,0.069518,468.2141,6.3425e+04
0.070548,0.074746,480.1807,7.8941e+04
0.070548,0.076901,485.0859,8.6164e+04
0.070548,0.080697,493.6875,1.0023e+05
0.070548,0.085910,505.4193,1.2279e+05
0.070548,0.091131,517.0851,1.4939e+05
0.070548,0.096350,528.6670,1.8040e+05
0.070548,0.100924,538.7517,2.1202e+05
0.070548,0.103416,544.2140,2.3169e+05
0.070548,0.107493,553.1268,2.6583e+05
0.070548,0.112705,564.4469,3.1657e+05
0.070548,0.117914,575.6873,3.7536e+05
0.070548,0.123122,586.8518,4.4300e+05
0.070548,0.127171,595.4868,5.0211e+05
0.070548,0.129784,601.0354,5.4379e+05
0.070548,0.134241,610.4620,6.2176e+05
0.070548,0.139442,621.4011,7.2362e+05
0.070548,0.144641,632.2740,8.3802e+05
0.070548,0.149837,643.0778,9.6670e+05
0.070548,0.153517,650.6926,1.0666e+06
0.070548,0.155986,655.7826,1.1380e+06
0.070548,0.160933,665.9457,1.2917e+06
0.070548,0.166123,676.5498,1.4689e+06
0.070548,0.171311,687.0928,1.6631e+06
0.070548,0.176374,697.3272,1.8696e+06
0.070548,0.179721,704.0664,2.0152e+06
0.070548,0.182388,709.4194,2.1370e+06
0.070548,0.187569,719.7822,2.3861e+06
0.070548,0.192748,730.0875,2.6548e+06
0.070548,0.197925,740.3382,2.9425e+06
0.070548,0.202864,750.0737,3.2349e+06
0.070548,0.205660,755.5641,3.4088e+06
0.070548,0.208978,762.0606,3.6223e+06
0.070548,0.214147,772.1456,3.9715e+06
0.070548,0.219314,782.1796,4.3413e+06
0.070548,0.224479,792.1629,4.7323e+06
0.070548,0.229417,801.6665,5.1263e+06
0.070548,0.231468,805.6008,5.2960e+06
0.070548,0.235507,813.3303,5.6409e+06
0.070548,0.240664,823.1616,6.1022e+06
0.070548,0.245818,832.9456,6.5882e+06
0.070548,0.250970,842.6830,7.0996e+06
0.070548,0.256018,852.1856,7.6269e+06
0.070548,0.257151,854.3127,7.7489e+06
0.070548,0.261969,863.3373,8.2840e+06
0.070548,0.267112,872.9325,8.8858e+06
0.070548,0.272252,882.4847,9.5192e+06
0.070548,0.277390,891.9930,1.0187e+07
0.070548,0.281955,900.4107,1.0812e+07
0.070548,0.283226,902.7484,1.0991e+07
0.070548,0.288356,912.1651,1.1740e+07
0.070548,0.293484,921.5386,1.2533e+07
0.070548,0.298608,930.8709,1.3369e+07
0.070548,0.303729,940.1620,1.4253e+07
0.070548,0.307472,946.9323,1.4932e+07
0.070548,0.309545,950.6732,1.5320e+07
0.070548,0.314658,959.8760,1.6318e+07
0.070548,0.319767,969.0384,1.7374e+07
0.070548,0.324873,978.1608,1.8492e+07
0.070548,0.329974,987.2433,1.9676e+07
0.070548,0.333069,992.7381,2.0427e+07
0.070548,0.335768,997.5200,2.1104e+07
0.070548,0.340861,1006.5174,2.2442e+07
0.070548,0.345949,1015.4755,2.3857e+07
0.070548,0.351033,1024.3944,2.5357e+07
0.070548,0.356112,1033.2743,2.6943e+07
0.070548,0.358729,1037.8372,2.7796e+07
0.070548,0.361904,1043.3615,2.8867e+07
0.070548,0.366950,1052.1176,3.0647e+07
0.070548,0.372014,1060.8756,3.2535e+07
0.070548,0.377073,1069.5945,3.4532e+07
0.070548,0.382127,1078.2748,3.6641e+07
0.070548,0.384432,1082.2238,3.7642e+07
0.070548,0.387920,1088.1892,3.9200e+07
0.070548,0.392907,1096.6939,4.1538e+07
0.070548,0.397944,1105.2529,4.4025e+07
0.070548,0.402975,1113.7740,4.6643e+07
0.070548,0.408000,1122.2571,4.9394e+07
0.070548,0.410152,1125.8832,5.0614e+07
0.070548,0.413749,1131.9271,5.2721e+07
0.070548,0.418717,1140.2546,5.5749e+07
0.070548,0.423722,1148.6153,5.8961e+07
0.070548,0.428721,1156.9384,6.2326e+07
0.070548,0.433713,1165.2238,6.5845e+07
0.070548,0.435864,1168.7855,6.7411e+07
0.070548,0.439397,1174.6233,7.0059e+07
0.070548,0.444358,1182.7984,7.3922e+07
0.070548,0.449329,1190.9615,7.7974e+07
0.070548,0.454292,1199.0871,8.2194e+07
0.070548,0.459248,1207.1741,8.6595e+07
0.070548,0.461535,1210.8951,8.8694e+07
0.070548,0.464876,1216.3229,9.1827e+07
0.070548,0.469814,1224.3242,9.6624e+07
0.070548,0.474747,1232.2909,1.0160e+08
0.070548,0.479671,1240.2163,1.0679e+08
0.070548,0.484588,1248.1047,1.1216e+08
0.070548,0.487130,1252.1724,1.1501e+08
0.070548,0.490199,1257.0751,1.1854e+08
0.070548,0.495068,1264.8302,1.2431e+08
0.070548,0.499959,1272.5978,1.3030e+08
0.070548,0.504842,1280.3252,1.3650e+08
0.070548,0.509716,1288.0143,1.4290e+08
0.070548,0.512611,1292.5684,1.4680e+08
0.070548,0.515387,1296.9283,1.5061e+08
0.070548,0.520103,1304.3154,1.5726e+08
0.070548,0.524951,1311.8852,1.6429e+08
0.070548,0.529789,1319.4138,1.7154e+08
0.070548,0.534619,1326.9054,1.7897e+08
0.070548,0.537938,1332.0394,1.8421e+08
0.070548,0.540464,1335.9385,1.8826e+08
0.070548,0.544909,1342.7835,1.9555e+08
0.070548,0.549711,1350.1559,2.0361e+08
0.070548,0.554503,1357.4885,2.1187e+08
0.070548,0.559286,1364.7835,2.2031e+08
0.070548,0.563072,1370.5414,2.2713e+08
0.070548,0.565459,1374.1621,2.3151e+08
0.070548,0.569476,1380.2450,2.3897e+08
0.070548,0.574230,1387.4217,2.4800e+08
0.070548,0.578975,1394.5620,2.5719e+08
0.070548,0.583711,1401.6636,2.6655e+08
0.070548,0.587972,1408.0338,2.7513e+08
0.070548,0.590405,1411.6639,2.8009e+08
0.070548,0.593799,1416.7153,2.8709e+08
0.070548,0.598506,1423.7031,2.9693e+08
0.070548,0.603204,1430.6548,3.0693e+08
0.070548,0.607892,1437.5686,3.1706e+08
0.070548,0.612571,1444.4485,3.2730e+08
0.070548,0.615338,1448.5052,3.3344e+08
0.070548,0.617911,1452.2710,3.3918e+08
0.070548,0.622540,1459.0290,3.4961e+08
0.070548,0.627191,1465.7976,3.6022e+08
0.070548,0.631834,1472.5327,3.7091e+08
0.070548,0.636467,1479.2324,3.8169e+08
0.070548,0.640084,1484.4454,3.9017e+08
0.070548,0.642402,1487.7796,3.9564e+08
0.070548,0.646339,1493.4356,4.0495e+08
0.070548,0.650947,1500.0319,4.1593e+08
0.070548,0.655546,1506.5937,4.2694e+08
0.070548,0.660137,1513.1269,4.3798e+08
0.070548,0.664532,1519.3631,4.4858e+08
0.070548,0.666932,1522.7585,4.5439e+08
0.070548,0.669920,1526.9793,4.6162e+08
0.070548,0.674488,1533.4145,4.7267e+08
0.070548,0.679048,1539.8235,4.8371e+08
0.070548,0.683601,1546.1996,4.9472e+08
0.070548,0.688147,1552.5460,5.0567e+08
0.070548,0.691522,1557.2497,5.1379e+08
0.070548,0.693848,1560.4809,5.1936e+08
0.070548,0.697841,1566.0231,5.2890e+08
0.070548,0.702369,1572.2848,5.3962e+08
0.070548,0.706891,1578.5220,5.5025e+08
0.070548,0.711408,1584.7374,5.6078e+08
0.070548,0.715856,1590.8394,5.7103e+08
0.070548,0.718037,1593.8224,5.7599e+08
0.070548,0.721046,1597.9348,5.8280e+08
0.070548,0.725551,1604.0763,5.9285e+08
0.070548,0.730054,1610.1990,6.0275e+08
0.070548,0.734553,1616.3006,6.1245e+08
0.070548,0.739051,1622.3806,6.2190e+08
0.070548,0.742610,1627.1829,6.2925e+08
0.070548,0.744797,1630.1273,6.3367e+08
0.070548,0.748658,1635.3191,6.4137e+08
0.070548,0.753155,1641.3515,6.5011e+08
0.070548,0.757652,1647.3659,6.5848e+08
0.070548,0.762152,1653.3695,6.6657e+08
0.070548,0.766654,1659.3634,6.7436e+08
0.070548,0.769015,1662.4996,6.7830e+08
0.070548,0.771892,1666.3186,6.8297e+08
0.070548,0.776288,1672.1411,6.8983e+08
0.070548,0.780805,1678.1076,6.9639e+08
0.070548,0.785325,1684.0654,7.0254e+08
0.070548,0.789845,1690.0116,7.0825e+08
0.070548,0.793744,1695.1303,7.1283e+08
0.070548,0.795655,1697.6348,7.1486e+08
0.070548,0.799503,1702.6727,7.1881e+08
0.070548,0.804022,1708.5790,7.2293e+08
0.070548,0.808540,1714.4712,7.2644e+08
0.070548,0.813057,1720.3509,7.2930e+08
0.070548,0.817574,1726.2197,7.3154e+08
0.070548,0.820168,1729.5864,7.3255e+08
0.070548,0.822860,1733.0763,7.3334e+08
0.070548,0.827226,1738.7276,7.3407e+08
0.070548,0.831742,1744.5665,7.3411e+08
0.070548,0.836258,1750.3949,7.3337e+08
0.070548,0.840772,1756.2133,7.3183e+08
0.070548,0.844998,1761.6544,7.2961e+08
0.070548,0.846507,1763.5959,7.2868e+08
0.070548,0.850411,1768.6133,7.2566e+08
0.070548,0.854918,1774.4014,7.2135e+08
0.070548,0.859421,1780.1792,7.1608e+08
0.070548,0.863918,1785.9449,7.0984e+08
0.070548,0.868408,1791.6969,7.0249e+08
0.070548,0.871367,1795.4856,6.9710e+08
0.070548,0.873629,1798.3814,6.9259e+08
0.070548,0.877974,1803.9417,6.8325e+08
0.070548,0.882435,1809.6504,6.7257e+08
0.070548,0.886888,1815.3470,6.6065e+08
0.070548,0.891331,1821.0329,6.4754e+08
0.070548,0.895766,1826.7094,6.3330e+08
0.070548,0.897364,1828.7561,6.2779e+08
0.070548,0.900798,1833.1553,6.1549e+08
0.070548,0.905221,1838.8249,5.9855e+08
0.070548,0.909644,1844.5023,5.8014e+08
0.070548,0.914073,1850.1938,5.6044e+08
0.070548,0.918510,1855.9071,5.3931e+08
0.070548,0.922524,1861.0848,5.1893e+08
0.070548,0.923597,1862.4708,5.1333e+08
0.070548,0.928026,1868.2034,4.8919e+08
0.070548,0.932480,1873.9854,4.6348e+08
0.070548,0.936927,1879.7833,4.3633e+08
0.070548,0.941375,1885.6070,4.0781e+08
0.070548,0.945828,1891.4686,3.7796e+08
0.070548,0.948598,1895.1345,3.5871e+08
0.070548,0.950892,1898.1818,3.4241e+08
0.070548,0.955341,1904.1284,3.0993e+08
0.070548,0.959782,1910.1254,2.7638e+08
0.070548,0.964226,1916.1971,2.4193e+08
0.070548,0.968680,1922.3795,2.0669e+08
0.070548,0.973134,1928.6823,1.7111e+08
0.070548,0.974510,1930.6611,1.6010e+08
0.070548,0.978184,1936.0345,1.3087e+08
0.070548,0.982624,1942.7684,9.6273e+07
0.070548,0.987052,1949.8652,6.3503e+07
0.070548,0.991437,1957.5647,3.4265e+07
0.070548,0.995759,1966.6361,1.1120e+07
0.070548,1.000000,1980.2725,3.1056e+02
