Z,c,T_K,qdot_Jm3s
0.035345,0.192459,646.3755,7.2172e+06
0.035345,0.194501,649.8579,7.5397e+06
0.035345,0.195585,651.7041,7.7143e+06
0.035345,0.197408,654.8078,8.0165e+06
0.035345,0.199722,658.7437,8.4104e+06
0.035345,0.202037,662.6754,8.8202e+06
0.035345,0.204352,666.6030,9.2460e+06
0.035345,0.206479,670.2073,9.6484e+06
0.035345,0.207660,672.2057,9.8773e+06
0.035345,0.209310,674.9964,1.0203e+07
0.035345,0.211628,678.9149,1.0673e+07
0.035345,0.213948,682.8292,1.1162e+07
0.035345,0.216269,686.7412,1.1665e+07
0.035345,0.218465,690.4391,1.2153e+07
0.035345,0.219757,692.6126,1.2451e+07
0.035345,0.221239,695.1030,1.2793e+07
0.035345,0.223564,699.0032,1.3358e+07
0.035345,0.225890,702.9047,1.3928e+07
0.035345,0.228219,706.8081,1.4501e+07
0.035345,0.230468,710.5670,1.5098e+07
0.035345,0.231878,712.9234,1.5472e+07
0.035345,0.233205,715.1409,1.5824e+07
0.035345,0.235539,719.0361,1.6458e+07
0.035345,0.237874,722.9246,1.7129e+07
0.035345,0.240211,726.8162,1.7799e+07
0.035345,0.242501,730.6248,1.8470e+07
0.035345,0.244022,733.1506,1.8932e+07
0.035345,0.245218,735.1377,1.9297e+07
0.035345,0.247562,739.0224,2.0037e+07
0.035345,0.249908,742.9069,2.0792e+07
0.035345,0.252256,746.7914,2.1561e+07
0.035345,0.254575,750.6212,2.2349e+07
0.035345,0.256186,753.2809,2.2901e+07
0.035345,0.257287,755.0955,2.3289e+07
0.035345,0.259643,758.9771,2.4122e+07
0.035345,0.262001,762.8561,2.4982e+07
0.035345,0.264361,766.7349,2.5861e+07
0.035345,0.266703,770.5809,2.6746e+07
0.035345,0.268369,773.3112,2.7399e+07
0.035345,0.269420,775.0328,2.7810e+07
0.035345,0.271788,778.9103,2.8757e+07
0.035345,0.274160,782.7889,2.9719e+07
0.035345,0.276534,786.6645,3.0716e+07
0.035345,0.278898,790.5187,3.1730e+07
0.035345,0.280566,793.2345,3.2467e+07
0.035345,0.281623,794.9541,3.2934e+07
0.035345,0.284006,798.8330,3.3986e+07
0.035345,0.286392,802.7111,3.5068e+07
0.035345,0.288781,806.5842,3.6198e+07
0.035345,0.291171,810.4586,3.7329e+07
0.035345,0.292773,813.0556,3.8087e+07
0.035345,0.293903,814.8833,3.8644e+07
0.035345,0.296302,818.7567,3.9861e+07
0.035345,0.298704,822.6352,4.1079e+07
0.035345,0.301109,826.5186,4.2299e+07
0.035345,0.303517,830.3915,4.3609e+07
0.035345,0.304983,832.7497,4.4406e+07
0.035345,0.306265,834.8112,4.5104e+07
0.035345,0.308681,838.6956,4.6417e+07
0.035345,0.311099,842.5719,4.7812e+07
0.035345,0.313521,846.4508,4.9226e+07
0.035345,0.315946,850.3348,5.0642e+07
0.035345,0.317191,852.3285,5.1368e+07
0.035345,0.318714,854.7576,5.2322e+07
0.035345,0.321146,858.6374,5.3848e+07
0.035345,0.323582,862.5226,5.5376e+07
0.035345,0.326022,866.4104,5.6926e+07
0.035345,0.328464,870.2941,5.8546e+07
0.035345,0.329389,871.7638,5.9159e+07
0.035345,0.331252,874.7209,6.0435e+07
0.035345,0.333703,878.6085,6.2122e+07
0.035345,0.336156,882.4936,6.3871e+07
0.035345,0.338614,886.3818,6.5642e+07
0.035345,0.341074,890.2690,6.7467e+07
0.035345,0.341569,891.0509,6.7834e+07
0.035345,0.343883,894.7000,6.9594e+07
0.035345,0.346351,898.5911,7.1495e+07
0.035345,0.348823,902.4801,7.3465e+07
0.035345,0.351299,906.3724,7.5458e+07
0.035345,0.353424,909.7072,7.7225e+07
0.035345,0.354124,910.8057,7.7806e+07
0.035345,0.356608,914.6986,7.9915e+07
0.035345,0.359095,918.5930,8.2064e+07
0.035345,0.361585,922.4862,8.4283e+07
0.035345,0.364080,926.3830,8.6524e+07
0.035345,0.365678,928.8737,8.8017e+07
0.035345,0.366928,930.8230,8.9186e+07
0.035345,0.369428,934.7170,9.1556e+07
0.035345,0.371934,938.6143,9.3992e+07
0.035345,0.374444,942.5121,9.6488e+07
0.035345,0.376957,946.4116,9.9030e+07
0.035345,0.377986,948.0071,1.0009e+08
0.035345,0.379834,950.8682,1.0204e+08
0.035345,0.382346,954.7549,1.0469e+08
0.035345,0.384871,958.6546,1.0746e+08
0.035345,0.387399,962.5569,1.1026e+08
0.035345,0.389610,965.9633,1.1278e+08
0.035345,0.390650,967.5657,1.1397e+08
0.035345,0.392820,970.9048,1.1652e+08
0.035345,0.395360,974.8095,1.1954e+08
0.035345,0.397904,978.7085,1.2271e+08
0.035345,0.400452,982.6106,1.2592e+08
0.035345,0.402139,985.1949,1.2804e+08
0.035345,0.403540,987.3416,1.2981e+08
0.035345,0.405914,990.9730,1.3286e+08
0.035345,0.408473,994.8786,1.3629e+08
0.035345,0.411035,998.7857,1.3978e+08
0.035345,0.413484,1002.5144,1.4320e+08
0.035345,0.414799,1004.5158,1.4505e+08
0.035345,0.416530,1007.1448,1.4756e+08
0.035345,0.419104,1011.0544,1.5130e+08
0.035345,0.421682,1014.9608,1.5518e+08
0.035345,0.424263,1018.8717,1.5910e+08
0.035345,0.426321,1021.9818,1.6233e+08
0.035345,0.427586,1023.8937,1.6433e+08
0.035345,0.429799,1027.2340,1.6786e+08
0.035345,0.432391,1031.1427,1.7211e+08
0.035345,0.434988,1035.0523,1.7645e+08
0.035345,0.437516,1038.8541,1.8076e+08
0.035345,0.439161,1041.3251,1.8360e+08
0.035345,0.440556,1043.4171,1.8607e+08
0.035345,0.443164,1047.3286,1.9070e+08
0.035345,0.445775,1051.2369,1.9550e+08
0.035345,0.448390,1055.1488,2.0033e+08
0.035345,0.450747,1058.6667,2.0485e+08
0.035345,0.451756,1060.1717,2.0679e+08
0.035345,0.453997,1063.5136,2.1114e+08
0.035345,0.456623,1067.4217,2.1638e+08
0.035345,0.459252,1071.3298,2.2170e+08
0.035345,0.461880,1075.2313,2.2716e+08
0.035345,0.463516,1077.6590,2.3057e+08
0.035345,0.464873,1079.6665,2.3350e+08
0.035345,0.467495,1083.5481,2.3916e+08
0.035345,0.470113,1087.4168,2.4496e+08
0.035345,0.472726,1091.2746,2.5082e+08
0.035345,0.475334,1095.1171,2.5684e+08
0.035345,0.475816,1095.8269,2.5796e+08
0.035345,0.478297,1099.4795,2.6374e+08
0.035345,0.480891,1103.2881,2.7000e+08
0.035345,0.483477,1107.0851,2.7626e+08
0.035345,0.486056,1110.8619,2.8272e+08
0.035345,0.487696,1113.2631,2.8684e+08
0.035345,0.488986,1115.1509,2.9010e+08
0.035345,0.491549,1118.8934,2.9679e+08
0.035345,0.494105,1122.6251,3.0347e+08
0.035345,0.496655,1126.3371,3.1037e+08
0.035345,0.499198,1130.0388,3.1726e+08
0.035345,0.499978,1131.1713,3.1944e+08
0.035345,0.502087,1134.2334,3.2536e+08
0.035345,0.504615,1137.9018,3.3248e+08
0.035345,0.507136,1141.5517,3.3981e+08
0.035345,0.509651,1145.1914,3.4713e+08
0.035345,0.511723,1148.1823,3.5337e+08
0.035345,0.512734,1149.6421,3.5641e+08
0.035345,0.515009,1152.9253,3.6329e+08
0.035345,0.517503,1156.5150,3.7106e+08
0.035345,0.519991,1160.0954,3.7882e+08
0.035345,0.522473,1163.6567,3.8682e+08
0.035345,0.524103,1165.9959,3.9207e+08
0.035345,0.525443,1167.9179,3.9642e+08
0.035345,0.527761,1171.2359,4.0415e+08
0.035345,0.530223,1174.7587,4.1235e+08
0.035345,0.532679,1178.2634,4.2079e+08
0.035345,0.535129,1181.7587,4.2923e+08
0.035345,0.536459,1183.6531,4.3389e+08
0.035345,0.537984,1185.8220,4.3932e+08
0.035345,0.540352,1189.1895,4.4774e+08
0.035345,0.542783,1192.6405,4.5659e+08
0.035345,0.545209,1196.0804,4.6550e+08
0.035345,0.547627,1199.5037,4.7452e+08
0.035345,0.548783,1201.1392,4.7891e+08
0.035345,0.550379,1203.3959,4.8495e+08
0.035345,0.552788,1206.7959,4.9421e+08
0.035345,0.555190,1210.1824,5.0359e+08
0.035345,0.557587,1213.5582,5.1302e+08
0.035345,0.559894,1216.8000,5.2230e+08
0.035345,0.561093,1218.4852,5.2712e+08
0.035345,0.562697,1220.7374,5.3361e+08
0.035345,0.565077,1224.0720,5.4347e+08
0.035345,0.567452,1227.3991,5.5330e+08
0.035345,0.569821,1230.7091,5.6337e+08
0.035345,0.572085,1233.8712,5.7301e+08
0.035345,0.573313,1235.5845,5.7827e+08
0.035345,0.574873,1237.7570,5.8510e+08
0.035345,0.577227,1241.0340,5.9541e+08
0.035345,0.579575,1244.2989,6.0583e+08
0.035345,0.581918,1247.5512,6.1636e+08
0.035345,0.584193,1250.7065,6.2664e+08
0.035345,0.585458,1252.4574,6.3247e+08
0.035345,0.586915,1254.4733,6.3920e+08
0.035345,0.589243,1257.6944,6.4995e+08
0.035345,0.591567,1260.8993,6.6094e+08
0.035345,0.593885,1264.0972,6.7191e+08
0.035345,0.596199,1267.2813,6.8304e+08
0.035345,0.597544,1269.1307,6.8956e+08
0.035345,0.598841,1270.9146,6.9585e+08
0.035345,0.601134,1274.0615,7.0710e+08
0.035345,0.603434,1277.2137,7.1850e+08
0.035345,0.605728,1280.3571,7.2993e+08
0.035345,0.608019,1283.4866,7.4154e+08
0.035345,0.609560,1285.5927,7.4935e+08
0.035345,0.610760,1287.2313,7.5545e+08
0.035345,0.612904,1290.1524,7.6656e+08
0.035345,0.615181,1293.2539,7.7834e+08
0.035345,0.617454,1296.3427,7.9026e+08
0.035345,0.619722,1299.4224,8.0224e+08
0.035345,0.621491,1301.8247,8.1161e+08
0.035345,0.622628,1303.3633,8.1773e+08
0.035345,0.624560,1305.9786,8.2813e+08
0.035345,0.626816,1309.0306,8.4028e+08
0.035345,0.629067,1312.0680,8.5262e+08
0.035345,0.631314,1315.0998,8.6493e+08
0.035345,0.633332,1317.8172,8.7611e+08
0.035345,0.634460,1319.3342,8.8239e+08
0.035345,0.636108,1321.5510,8.9157e+08
0.035345,0.638343,1324.5526,9.0410e+08
0.035345,0.640574,1327.5438,9.1672e+08
0.035345,0.642801,1330.5288,9.2933e+08
0.035345,0.645024,1333.5003,9.4207e+08
0.035345,0.646280,1335.1779,9.4927e+08
0.035345,0.647593,1336.9335,9.5680e+08
0.035345,0.649769,1339.8334,9.6941e+08
0.035345,0.651981,1342.7804,9.8224e+08
0.035345,0.654189,1345.7179,9.9512e+08
0.035345,0.656393,1348.6457,1.0081e+09
0.035345,0.658092,1350.9018,1.0180e+09
0.035345,0.659197,1352.3662,1.0245e+09
0.035345,0.661098,1354.8833,1.0358e+09
0.035345,0.663292,1357.7878,1.0488e+09
0.035345,0.665482,1360.6798,1.0618e+09
0.035345,0.667668,1363.5660,1.0749e+09
0.035345,0.669812,1366.3914,1.0877e+09
0.035345,0.670785,1367.6711,1.0935e+09
0.035345,0.672336,1369.7120,1.1028e+09
0.035345,0.674512,1372.5740,1.1159e+09
0.035345,0.676686,1375.4244,1.1290e+09
0.035345,0.678856,1378.2706,1.1420e+09
0.035345,0.681023,1381.1055,1.1551e+09
0.035345,0.682587,1383.1516,1.1645e+09
0.035345,0.683682,1384.5828,1.1711e+09
0.035345,0.685648,1387.1489,1.1830e+09
0.035345,0.687806,1389.9611,1.1960e+09
0.035345,0.689960,1392.7671,1.2089e+09
0.035345,0.692111,1395.5630,1.2218e+09
0.035345,0.694260,1398.3552,1.2347e+09
0.035345,0.695095,1399.4375,1.2397e+09
0.035345,0.696714,1401.5353,1.2494e+09
0.035345,0.698847,1404.2992,1.2621e+09
0.035345,0.700987,1407.0654,1.2748e+09
0.035345,0.703124,1409.8256,1.2874e+09
0.035345,0.705258,1412.5792,1.2999e+09
0.035345,0.706974,1414.7889,1.3100e+09
0.035345,0.707825,1415.8858,1.3149e+09
0.035345,0.709815,1418.4466,1.3265e+09
0.035345,0.711941,1421.1762,1.3387e+09
0.035345,0.714065,1423.9026,1.3509e+09
0.035345,0.716186,1426.6186,1.3629e+09
0.035345,0.718304,1429.3307,1.3749e+09
0.035345,0.719421,1430.7591,1.3811e+09
0.035345,0.720715,1432.4114,1.3883e+09
0.035345,0.722829,1435.1089,1.3999e+09
0.035345,0.724940,1437.7997,1.4114e+09
0.035345,0.727049,1440.4836,1.4226e+09
0.035345,0.729156,1443.1630,1.4338e+09
0.035345,0.731261,1445.8337,1.4447e+09
0.035345,0.731707,1446.3999,1.4470e+09
0.035345,0.733656,1448.8726,1.4571e+09
0.035345,0.735756,1451.5316,1.4676e+09
0.035345,0.737854,1454.1844,1.4780e+09
0.035345,0.739950,1456.8313,1.4881e+09
0.035345,0.742045,1459.4724,1.4979e+09
0.035345,0.743854,1461.7515,1.5062e+09
0.035345,0.744429,1462.4749,1.5089e+09
0.035345,0.746519,1465.1038,1.5182e+09
0.035345,0.748608,1467.7271,1.5272e+09
0.035345,0.750695,1470.3450,1.5360e+09
0.035345,0.752780,1472.9575,1.5445e+09
0.035345,0.754864,1475.5648,1.5526e+09
0.035345,0.756166,1477.1912,1.5576e+09
0.035345,0.757237,1478.5290,1.5615e+09
0.035345,0.759318,1481.1251,1.5690e+09
0.035345,0.761397,1483.7162,1.5761e+09
0.035345,0.763476,1486.3024,1.5828e+09
0.035345,0.765553,1488.8838,1.5891e+09
0.035345,0.767556,1491.3696,1.5948e+09
0.035345,0.768526,1492.5735,1.5975e+09
0.035345,0.769993,1494.3907,1.6013e+09
0.035345,0.772067,1496.9576,1.6063e+09
0.035345,0.774140,1499.5203,1.6108e+09
0.035345,0.776213,1502.0787,1.6149e+09
0.035345,0.778284,1504.6320,1.6184e+09
0.035345,0.780089,1506.8547,1.6211e+09
0.035345,0.780961,1507.9279,1.6224e+09
0.035345,0.782713,1510.0806,1.6243e+09
0.035345,0.784780,1512.6206,1.6264e+09
0.035345,0.786846,1515.1533,1.6276e+09
0.035345,0.788910,1517.6829,1.6286e+09
0.035345,0.790973,1520.2041,1.6285e+09
0.035345,0.792514,1522.0891,1.6285e+09
0.035345,0.793447,1523.2272,1.6280e+09
0.035345,0.795378,1525.5829,1.6268e+09
0.035345,0.797435,1528.0887,1.6250e+09
0.035345,0.799489,1530.5893,1.6225e+09
0.035345,0.801542,1533.0838,1.6192e+09
0.035345,0.803593,1535.5746,1.6155e+09
0.035345,0.804839,1537.0850,1.6125e+09
0.035345,0.805955,1538.4377,1.6098e+09
0.035345,0.807975,1540.8845,1.6044e+09
0.035345,0.810021,1543.3593,1.5981e+09
0.035345,0.812066,1545.8289,1.5909e+09
0.035345,0.814109,1548.2952,1.5832e+09
0.035345,0.816130,1550.7303,1.5742e+09
0.035345,0.817102,1551.9021,1.5699e+09
0.035345,0.818476,1553.5552,1.5631e+09
0.035345,0.820515,1556.0085,1.5527e+09
0.035345,0.822553,1558.4567,1.5409e+09
0.035345,0.824590,1560.9021,1.5285e+09
0.035345,0.826627,1563.3446,1.5154e+09
0.035345,0.828589,1565.6948,1.5014e+09
0.035345,0.829363,1566.6215,1.4958e+09
0.035345,0.830982,1568.5592,1.4834e+09
0.035345,0.833017,1570.9931,1.4672e+09
0.035345,0.835052,1573.4245,1.4498e+09
0.035345,0.837086,1575.8542,1.4314e+09
0.035345,0.839121,1578.2829,1.4122e+09
0.035345,0.841020,1580.5483,1.3934e+09
0.035345,0.841630,1581.2761,1.3870e+09
0.035345,0.843476,1583.4762,1.3676e+09
0.035345,0.845512,1585.9034,1.3450e+09
0.035345,0.847550,1588.3313,1.3214e+09
0.035345,0.849588,1590.7605,1.2970e+09
0.035345,0.851629,1593.1915,1.2715e+09
0.035345,0.853436,1595.3456,1.2481e+09
0.035345,0.853955,1595.9645,1.2412e+09
0.035345,0.856000,1598.4020,1.2137e+09
0.035345,0.858047,1600.8438,1.1850e+09
0.035345,0.860097,1603.2908,1.1555e+09
0.035345,0.862150,1605.7438,1.1250e+09
0.035345,0.864206,1608.2041,1.0937e+09
0.035345,0.865832,1610.1523,1.0683e+09
0.035345,0.866554,1611.0175,1.0570e+09
0.035345,0.868620,1613.4975,1.0240e+09
0.035345,0.870690,1615.9887,9.9014e+08
0.035345,0.872766,1618.4928,9.5566e+08
0.035345,0.874847,1621.0111,9.2059e+08
0.035345,0.876934,1623.5453,8.8502e+08
0.035345,0.878139,1625.0127,8.6435e+08
0.035345,0.879321,1626.4554,8.4399e+08
0.035345,0.881424,1629.0319,8.0764e+08
0.035345,0.883533,1631.6309,7.7111e+08
0.035345,0.885651,1634.2539,7.3451e+08
0.035345,0.887776,1636.9065,6.9802e+08
0.035345,0.889790,1639.4364,6.6377e+08
0.035345,0.890583,1640.4387,6.5043e+08
0.035345,0.892355,1642.6893,6.2086e+08
0.035345,0.894509,1645.4503,5.8563e+08
0.035345,0.896673,1648.2521,5.5113e+08
0.035345,0.898846,1651.0994,5.1756e+08
0.035345,0.901006,1653.9682,4.8543e+08
0.035345,0.902519,1656.0023,4.6378e+08
0.035345,0.903529,1657.3706,4.4972e+08
0.035345,0.905734,1660.3943,4.2019e+08
0.035345,0.907948,1663.4840,3.9225e+08
0.035345,0.910172,1666.6483,3.6608e+08
0.035345,0.912407,1669.8896,3.4165e+08
0.035345,0.914344,1672.7606,3.2219e+08
0.035345,0.915199,1674.0419,3.1395e+08
0.035345,0.917226,1677.1332,2.9577e+08
0.035345,0.919495,1680.6685,2.7709e+08
0.035345,0.921775,1684.3208,2.6033e+08
0.035345,0.924064,1688.0831,2.4516e+08
0.035345,0.926162,1691.6388,2.3282e+08
0.035345,0.927219,1693.4443,2.2683e+08
0.035345,0.928986,1696.5512,2.1779e+08
0.035345,0.931297,1700.7009,2.0677e+08
0.035345,0.933615,1704.9971,1.9677e+08
0.035345,0.935939,1709.4448,1.8753e+08
0.035345,0.938133,1713.7645,1.7931e+08
0.035345,0.939318,1716.1468,1.7502e+08
0.035345,0.940932,1719.4543,1.6932e+08
0.035345,0.943274,1724.3824,1.6123e+08
0.035345,0.945623,1729.4824,1.5325e+08
0.035345,0.947977,1734.7522,1.4528e+08
0.035345,0.950234,1739.9582,1.3762e+08
0.035345,0.951473,1742.8842,1.3339e+08
0.035345,0.953033,1746.6346,1.2803e+08
0.035345,0.955406,1752.4864,1.1980e+08
0.035345,0.957784,1758.5296,1.1148e+08
0.035345,0.960167,1764.7710,1.0308e+08
0.035345,0.962471,1770.9788,9.4921e+07
0.035345,0.963669,1774.2743,9.0680e+07
0.035345,0.965290,1778.8105,8.4950e+07
0.035345,0.967693,1785.6827,7.6506e+07
0.035345,0.970104,1792.7374,6.8166e+07
0.035345,0.972521,1799.9593,5.9994e+07
0.035345,0.974871,1807.1013,5.2295e+07
0.035345,0.975895,1810.2438,4.9029e+07
0.035345,0.977715,1815.8671,4.3390e+07
0.035345,0.980153,1823.4517,3.6195e+07
0.035345,0.982596,1831.0738,2.9457e+07
0.035345,0.985043,1838.6847,2.3253e+07
0.035345,0.987443,1846.0920,1.7748e+07
0.035345,0.988135,1848.2125,1.6270e+07
0.035345,0.990285,1854.7439,1.2027e+07
0.035345,0.992732,1862.0597,7.8395e+06
0.035345,0.995169,1869.1998,4.4020e+06
0.035345,0.997594,1876.1533,1.7618e+06
0.035345,1.000000,1882.8817,-5.7605e+01
0.036648,0.000000,300.0000,-7.9180e+01
0.036648,0.002877,305.4971,3.0295e+02
0.036648,0.005624,310.9536,1.2636e+03
0.036648,0.008325,316.2818,2.8972e+03
0.036648,0.010993,321.5153,5.2267e+03
0.036648,0.012120,323.7177,6.3974e+03
0.036648,0.014014,327.4123,8.7076e+03
0.036648,0.016618,332.4791,1.2355e+04
0.036648,0.019213,337.5119,1.6803e+04
0.036648,0.021792,342.4968,2.2040e+04
0.036648,0.023858,346.4833,2.6784e+04
0.036648,0.025017,348.7147,2.9664e+04
0.036648,0.027259,353.0278,3.5790e+04
0.036648,0.029793,357.8924,4.3518e+04
0.036648,0.032315,362.7249,5.2101e+04
0.036648,0.034826,367.5290,6.1508e+04
0.036648,0.036369,370.4765,6.7939e+04
0.036648,0.037805,373.2196,7.3926e+04
0.036648,0.040164,377.7161,8.5216e+04
0.036648,0.042644,382.4399,9.7675e+04
0.036648,0.045115,387.1384,1.1149e+05
0.036648,0.047553,391.7666,1.2634e+05
0.036648,0.048816,394.1620,1.3464e+05
0.036648,0.050376,397.1182,1.4520e+05
0.036648,0.052824,401.7510,1.6309e+05
0.036648,0.055264,406.3642,1.8240e+05
0.036648,0.057697,410.9581,2.0320e+05
0.036648,0.059955,415.2136,2.2404e+05
0.036648,0.061219,417.5954,2.3655e+05
0.036648,0.062883,420.7277,2.5327e+05
0.036648,0.065298,425.2677,2.7966e+05
0.036648,0.067708,429.7917,3.0797e+05
0.036648,0.070112,434.2997,3.3824e+05
0.036648,0.072273,438.3473,3.6706e+05
0.036648,0.073521,440.6821,3.8500e+05
0.036648,0.075239,443.8960,4.0995e+05
0.036648,0.077629,448.3583,4.4771e+05
0.036648,0.080014,452.8073,4.8808e+05
0.036648,0.082395,457.2432,5.3069e+05
0.036648,0.084517,461.1929,5.7154e+05
0.036648,0.085749,463.4840,5.9619e+05
0.036648,0.087475,466.6889,6.3298e+05
0.036648,0.089844,471.0854,6.8561e+05
0.036648,0.092210,475.4703,7.4162e+05
0.036648,0.094572,479.8414,8.0257e+05
0.036648,0.096696,483.7697,8.5890e+05
0.036648,0.097927,486.0420,8.9512e+05
0.036648,0.099615,489.1580,9.4480e+05
0.036648,0.101968,493.4952,1.0189e+06
0.036648,0.104318,497.8235,1.0962e+06
0.036648,0.106666,502.1385,1.1813e+06
0.036648,0.108816,506.0896,1.2606e+06
0.036648,0.110071,508.3922,1.3108e+06
0.036648,0.111679,511.3414,1.3770e+06
0.036648,0.114019,515.6269,1.4790e+06
0.036648,0.116357,519.9029,1.5873e+06
0.036648,0.118692,524.1695,1.7024e+06
0.036648,0.120883,528.1656,1.8168e+06
0.036648,0.122194,530.5553,1.8880e+06
0.036648,0.123682,533.2666,1.9729e+06
0.036648,0.126012,537.5052,2.1115e+06
0.036648,0.128340,541.7352,2.2583e+06
0.036648,0.130667,545.9567,2.4137e+06
0.036648,0.132902,550.0085,2.5714e+06
0.036648,0.134306,552.5498,2.6745e+06
0.036648,0.135638,554.9607,2.7768e+06
0.036648,0.137960,559.1570,2.9615e+06
0.036648,0.140281,563.3458,3.1563e+06
0.036648,0.142600,567.5271,3.3614e+06
0.036648,0.144880,571.6314,3.5738e+06
0.036648,0.146415,574.3912,3.7250e+06
0.036648,0.147559,576.4474,3.8381e+06
0.036648,0.149875,580.6053,4.0803e+06
0.036648,0.152191,584.7564,4.3344e+06
0.036648,0.154505,588.9009,4.6008e+06
0.036648,0.156819,593.0389,4.8797e+06
0.036648,0.158519,596.0766,5.0914e+06
0.036648,0.159468,597.7698,5.2154e+06
0.036648,0.161767,601.8707,5.5204e+06
0.036648,0.164079,605.9887,5.8426e+06
0.036648,0.166391,610.1003,6.1806e+06
0.036648,0.168703,614.2063,6.5326e+06
0.036648,0.170529,617.4482,6.8191e+06
0.036648,0.171493,619.1557,6.9772e+06
0.036648,0.173647,622.9724,7.3345e+06
0.036648,0.175958,627.0612,7.7342e+06
0.036648,0.178268,631.1438,8.1529e+06
0.036648,0.180579,635.2217,8.5866e+06
0.036648,0.182521,638.6449,8.9608e+06
0.036648,0.183530,640.4215,9.1645e+06
0.036648,0.185524,643.9307,9.5674e+06
0.036648,0.187835,647.9926,1.0058e+07
0.036648,0.190147,652.0503,1.0564e+07
0.036648,0.192459,656.1044,1.1086e+07
0.036648,0.194501,659.6803,1.1564e+07
0.036648,0.195585,661.5757,1.1823e+07
0.036648,0.197408,664.7622,1.2270e+07
0.036648,0.199722,668.8024,1.2853e+07
0.036648,0.202037,672.8396,1.3453e+07
0.036648,0.204352,676.8722,1.4074e+07
0.036648,0.206479,680.5715,1.4665e+07
0.036648,0.207660,682.6234,1.4996e+07
0.036648,0.209310,685.4876,1.5472e+07
0.036648,0.211628,689.5104,1.6153e+07
0.036648,0.213948,693.5277,1.6862e+07
0.036648,0.216269,697.5430,1.7588e+07
0.036648,0.218465,701.3385,1.8290e+07
0.036648,0.219757,703.5690,1.8719e+07
0.036648,0.221239,706.1242,1.9212e+07
0.036648,0.223564,710.1304,2.0006e+07
0.036648,0.225890,714.1353,2.0817e+07
0.036648,0.228219,718.1357,2.1657e+07
0.036648,0.230468,721.9969,2.2487e+07
0.036648,0.231878,724.4153,2.3017e+07
0.036648,0.233205,726.6897,2.3520e+07
0.036648,0.235539,730.6836,2.4431e+07
0.036648,0.237874,734.6757,2.5363e+07
0.036648,0.240211,738.6677,2.6310e+07
0.036648,0.242501,742.5704,2.7274e+07
0.036648,0.244022,745.1627,2.7916e+07
0.036648,0.245218,747.1984,2.8438e+07
0.036648,0.247562,751.1852,2.9462e+07
0.036648,0.249908,755.1677,3.0523e+07
0.036648,0.252256,759.1508,3.1600e+07
0.036648,0.254575,763.0795,3.2689e+07
0.036648,0.256186,765.8061,3.3461e+07
0.036648,0.257287,767.6672,3.3997e+07
0.036648,0.259643,771.6474,3.5152e+07
0.036648,0.262001,775.6248,3.6342e+07
0.036648,0.264361,779.6019,3.7556e+07
0.036648,0.266703,783.5447,3.8781e+07
0.036648,0.268369,786.3442,3.9677e+07
0.036648,0.269420,788.1087,4.0246e+07
0.036648,0.271788,792.0846,4.1544e+07
0.036648,0.274160,796.0591,4.2875e+07
0.036648,0.276534,800.0299,4.4252e+07
0.036648,0.278898,803.9789,4.5648e+07
0.036648,0.280566,806.7663,4.6634e+07
0.036648,0.281623,808.5312,4.7258e+07
0.036648,0.284006,812.5063,4.8702e+07
0.036648,0.286392,816.4749,5.0214e+07
0.036648,0.288781,820.4484,5.1729e+07
0.036648,0.291171,824.4232,5.3244e+07
0.036648,0.292773,827.0801,5.4307e+07
0.036648,0.293903,828.9532,5.5064e+07
0.036648,0.296302,832.9272,5.6687e+07
0.036648,0.298704,836.8998,5.8355e+07
0.036648,0.301109,840.8728,6.0056e+07
0.036648,0.303517,844.8466,6.1790e+07
0.036648,0.304983,847.2631,6.2869e+07
0.036648,0.306265,849.3735,6.3826e+07
0.036648,0.308681,853.3490,6.5637e+07
0.036648,0.311099,857.3216,6.7511e+07
0.036648,0.313521,861.2967,6.9410e+07
0.036648,0.315946,865.2707,7.1361e+07
0.036648,0.317191,867.3104,7.2364e+07
0.036648,0.318714,869.8000,7.3636e+07
0.036648,0.321146,873.7769,7.5668e+07
0.036648,0.323582,877.7514,7.7768e+07
0.036648,0.326022,881.7297,7.9885e+07
0.036648,0.328464,885.7042,8.2087e+07
0.036648,0.329389,887.2083,8.2921e+07
0.036648,0.331252,890.2371,8.4629e+07
0.036648,0.333703,894.2145,8.6925e+07
0.036648,0.336156,898.1929,8.9268e+07
0.036648,0.338614,902.1718,9.1663e+07
